Date,error_bull,error_bear,min_error,argmin_regime,gap
2010-09-03,0.0070558432,0.005217476,0.005217476,bear,0.0018383674
2010-09-07,0.0068169003,0.0054327464,0.0054327464,bear,0.001384154
2010-09-08,0.006507548,0.005694395,0.005694395,bear,0.0008131531
2010-09-09,0.0061285403,0.0059783934,0.0059783934,bear,0.0001501469
2010-09-10,0.005747509,0.006257121,0.005747509,bull,0.0005096118
2010-09-13,0.0052425093,0.0065211216,0.0052425093,bull,0.0012786123
2010-09-14,0.0050621745,0.0066039762,0.0050621745,bull,0.0015418017
2010-09-15,0.004964372,0.0069993595,0.004964372,bull,0.0020349873
2010-09-16,0.004899807,0.0070948433,0.004899807,bull,0.0021950365
2010-09-17,0.004861563,0.0073093567,0.004861563,bull,0.0024477937
2010-09-20,0.0049023093,0.0074492716,0.0049023093,bull,0.0025469624
2010-09-21,0.0050049867,0.0077803317,0.0050049867,bull,0.002775345
2010-09-22,0.005050948,0.0077335886,0.005050948,bull,0.0026826407
2010-09-23,0.0048907874,0.007729227,0.0048907874,bull,0.0028384398
2010-09-24,0.0049204403,0.00771554,0.0049204403,bull,0.0027950997
2010-09-27,0.0050133965,0.0077242977,0.0050133965,bull,0.0027109012
2010-09-28,0.0049739475,0.00759511,0.0049739475,bull,0.0026211627
2010-09-29,0.0049423645,0.007418162,0.0049423645,bull,0.0024757977
2010-09-30,0.004895363,0.0072324285,0.004895363,bull,0.0023370655
2010-10-01,0.004875117,0.006964162,0.004875117,bull,0.002089045
2010-10-04,0.0049079293,0.006906906,0.0049079293,bull,0.0019989768
2010-10-05,0.004951832,0.0067819785,0.004951832,bull,0.0018301466
2010-10-06,0.004923977,0.00671478,0.004923977,bull,0.0017908029
2010-10-07,0.0049082916,0.0065937876,0.0049082916,bull,0.001685496
2010-10-08,0.005016153,0.0064702,0.005016153,bull,0.0014540469
2010-10-11,0.0050777025,0.0063026585,0.0050777025,bull,0.001224956
2010-10-12,0.005139845,0.0061207917,0.005139845,bull,0.0009809467
2010-10-13,0.0052328994,0.0056485133,0.0052328994,bull,0.00041561387
2010-10-14,0.0052507864,0.0052465843,0.0052465843,bear,4.2021275e-06
2010-10-15,0.00526743,0.0048805466,0.0048805466,bear,0.0003868835
2010-10-18,0.005381689,0.0044748895,0.0044748895,bear,0.00090679945
2010-10-19,0.0053728274,0.0043614376,0.0043614376,bear,0.0010113898
2010-10-20,0.005346288,0.0045893695,0.0045893695,bear,0.00075691845
2010-10-21,0.0052338326,0.0046600047,0.0046600047,bear,0.0005738279
2010-10-22,0.0049855,0.005005484,0.0049855,bull,1.9983854e-05
2010-10-25,0.0049727224,0.005208478,0.0049727224,bull,0.00023575546
2010-10-26,0.004880781,0.0055351057,0.004880781,bull,0.0006543249
2010-10-27,0.0047452855,0.0059649185,0.0047452855,bull,0.001219633
2010-10-28,0.0044936356,0.0063788723,0.0044936356,bull,0.0018852367
2010-10-29,0.0040940735,0.006825892,0.0040940735,bull,0.0027318182
2010-11-01,0.003606778,0.0073406193,0.003606778,bull,0.0037338412
2010-11-02,0.0031597998,0.0077550802,0.0031597998,bull,0.0045952806
2010-11-03,0.0027810126,0.008114963,0.0027810126,bull,0.0053339503
2010-11-04,0.0025712163,0.008526175,0.0025712163,bull,0.005954959
2010-11-05,0.002243781,0.008667635,0.002243781,bull,0.006423854
2010-11-08,0.0020725944,0.009249005,0.0020725944,bull,0.0071764104
2010-11-09,0.0020236692,0.00927379,0.0020236692,bull,0.007250121
2010-11-10,0.001971703,0.009574519,0.001971703,bull,0.0076028155
2010-11-11,0.0019759086,0.00959916,0.0019759086,bull,0.0076232515
2010-11-12,0.001836752,0.009726064,0.001836752,bull,0.007889312
2010-11-15,0.0018118893,0.00987829,0.0018118893,bull,0.008066401
2010-11-16,0.0017875922,0.009890244,0.0017875922,bull,0.008102652
2010-11-17,0.0017951296,0.009975203,0.0017951296,bull,0.008180073
2010-11-18,0.001830378,0.009982713,0.001830378,bull,0.008152335
2010-11-19,0.0018562092,0.009855598,0.0018562092,bull,0.0079993885
2010-11-22,0.0018933533,0.0097029125,0.0018933533,bull,0.0078095593
2010-11-23,0.0018514296,0.009532117,0.0018514296,bull,0.0076806876
2010-11-24,0.0019512823,0.00947668,0.0019512823,bull,0.007525398
2010-11-26,0.002017776,0.0093385335,0.002017776,bull,0.0073207575
2010-11-29,0.0021294868,0.009235757,0.0021294868,bull,0.0071062706
2010-11-30,0.0022762073,0.0090312045,0.0022762073,bull,0.006754997
2010-12-01,0.0022889331,0.009065663,0.0022889331,bull,0.0067767305
2010-12-02,0.0023415934,0.008932648,0.0023415934,bull,0.0065910546
2010-12-03,0.0022924903,0.008773542,0.0022924903,bull,0.0064810514
2010-12-06,0.0023002874,0.00855899,0.0023002874,bull,0.006258703
2010-12-07,0.0024795642,0.008488532,0.0024795642,bull,0.0060089678
2010-12-08,0.002484094,0.008488172,0.002484094,bull,0.006004078
2010-12-09,0.0024879249,0.008514472,0.0024879249,bull,0.0060265474
2010-12-10,0.0024805395,0.008532888,0.0024805395,bull,0.0060523488
2010-12-13,0.0024570674,0.008469442,0.0024570674,bull,0.0060123745
2010-12-14,0.0025663744,0.008589241,0.0025663744,bull,0.0060228663
2010-12-15,0.0025636172,0.008737777,0.0025636172,bull,0.00617416
2010-12-16,0.002656935,0.00876297,0.002656935,bull,0.006106035
2010-12-17,0.0027397429,0.008785491,0.0027397429,bull,0.006045748
2010-12-20,0.0028456503,0.0089927055,0.0028456503,bull,0.006147055
2010-12-21,0.0029726243,0.009038984,0.0029726243,bull,0.0060663596
2010-12-22,0.0030932324,0.009308548,0.0030932324,bull,0.0062153153
2010-12-23,0.003117395,0.009446176,0.003117395,bull,0.0063287807
2010-12-27,0.0032904027,0.009634863,0.0032904027,bull,0.00634446
2010-12-28,0.0032727048,0.00978053,0.0032727048,bull,0.006507825
2010-12-29,0.0033789563,0.010072912,0.0033789563,bull,0.0066939555
2010-12-30,0.0034752083,0.010117169,0.0034752083,bull,0.0066419602
2010-12-31,0.0034997554,0.010260508,0.0034997554,bull,0.0067607528
2011-01-03,0.0036263764,0.010179738,0.0036263764,bull,0.006553361
2011-01-04,0.0036436378,0.010235909,0.0036436378,bull,0.006592272
2011-01-05,0.003748998,0.010214824,0.003748998,bull,0.006465826
2011-01-06,0.0038629393,0.010285751,0.0038629393,bull,0.0064228117
2011-01-07,0.003933665,0.010107906,0.003933665,bull,0.0061742407
2011-01-10,0.004009756,0.010235433,0.004009756,bull,0.0062256767
2011-01-11,0.0040145614,0.010036616,0.0040145614,bull,0.0060220542
2011-01-12,0.0040612686,0.010085397,0.0040612686,bull,0.0060241288
2011-01-13,0.004017822,0.009697381,0.004017822,bull,0.0056795594
2011-01-14,0.004074256,0.0096536465,0.004074256,bull,0.0055793906
2011-01-18,0.0040905843,0.009009214,0.0040905843,bull,0.00491863
2011-01-19,0.004035538,0.008873317,0.004035538,bull,0.0048377793
2011-01-20,0.0040274463,0.008691435,0.0040274463,bull,0.0046639885
2011-01-21,0.004040134,0.008583576,0.004040134,bull,0.0045434423
2011-01-24,0.0040187426,0.00866409,0.0040187426,bull,0.0046453476
2011-01-25,0.0040735337,0.008792814,0.0040735337,bull,0.00471928
2011-01-26,0.003924519,0.009095647,0.003924519,bull,0.0051711285
2011-01-27,0.0038868818,0.009440502,0.0038868818,bull,0.0055536204
2011-01-28,0.0039501395,0.009759388,0.0039501395,bull,0.0058092484
2011-01-31,0.003902299,0.009976684,0.003902299,bull,0.006074385
2011-02-01,0.00391241,0.010251601,0.00391241,bull,0.0063391915
2011-02-02,0.0037005576,0.0107419435,0.0037005576,bull,0.007041386
2011-02-03,0.003615779,0.0109656425,0.003615779,bull,0.0073498636
2011-02-04,0.0032891028,0.011200605,0.0032891028,bull,0.007911502
2011-02-07,0.0030438004,0.011512008,0.0030438004,bull,0.008468207
2011-02-08,0.0028736102,0.011890772,0.0028736102,bull,0.009017162
2011-02-09,0.002691951,0.012213574,0.002691951,bull,0.009521622
2011-02-10,0.0026519238,0.012435606,0.0026519238,bull,0.0097836815
2011-02-11,0.0026037926,0.012564874,0.0026037926,bull,0.009961082
2011-02-14,0.002568452,0.012723763,0.002568452,bull,0.010155311
2011-02-15,0.0024312907,0.012740739,0.0024312907,bull,0.0103094485
2011-02-16,0.0024252008,0.012908601,0.0024252008,bull,0.010483401
2011-02-17,0.0025436906,0.013131837,0.0025436906,bull,0.010588147
2011-02-18,0.0027712223,0.013520011,0.0027712223,bull,0.010748789
2011-02-22,0.0029350438,0.013699263,0.0029350438,bull,0.01076422
2011-02-23,0.0030439682,0.013786265,0.0030439682,bull,0.010742296
2011-02-24,0.0030967782,0.013882933,0.0030967782,bull,0.010786155
2011-02-25,0.003099417,0.013755774,0.003099417,bull,0.010656357
2011-02-28,0.0031273158,0.013751068,0.0031273158,bull,0.010623752
2011-03-01,0.00317003,0.013605107,0.00317003,bull,0.010435076
2011-03-02,0.0032959166,0.013494546,0.0032959166,bull,0.0101986285
2011-03-03,0.003163648,0.012991888,0.003163648,bull,0.009828241
2011-03-04,0.0031039948,0.0127944285,0.0031039948,bull,0.009690434
2011-03-07,0.0030666848,0.012401458,0.0030666848,bull,0.009334773
2011-03-08,0.0029699972,0.012014063,0.0029699972,bull,0.009044066
2011-03-09,0.00296255,0.011654215,0.00296255,bull,0.008691665
2011-03-10,0.003053993,0.0114303585,0.003053993,bull,0.0083763655
2011-03-11,0.0031406975,0.01121008,0.0031406975,bull,0.008069383
2011-03-14,0.0031328765,0.011021193,0.0031328765,bull,0.007888317
2011-03-15,0.0031888392,0.010810293,0.0031888392,bull,0.007621454
2011-03-16,0.0034255758,0.010605971,0.0034255758,bull,0.0071803955
2011-03-17,0.0034540503,0.010350961,0.0034540503,bull,0.006896911
2011-03-18,0.0035974446,0.010218222,0.0035974446,bull,0.006620777
2011-03-21,0.003711884,0.010004191,0.003711884,bull,0.006292307
2011-03-22,0.0037232265,0.00990269,0.0037232265,bull,0.006179463
2011-03-23,0.0037490663,0.009630063,0.0037490663,bull,0.0058809966
2011-03-24,0.0037325965,0.009463332,0.0037325965,bull,0.005730735
2011-03-25,0.0036656563,0.00926116,0.0036656563,bull,0.005595504
2011-03-28,0.0036431758,0.009051706,0.0036431758,bull,0.00540853
2011-03-29,0.0036191377,0.0088794185,0.0036191377,bull,0.005260281
2011-03-30,0.0036177929,0.008840617,0.0036177929,bull,0.005222824
2011-03-31,0.0035463062,0.008771419,0.0035463062,bull,0.0052251127
2011-04-01,0.0035617058,0.00870312,0.0035617058,bull,0.0051414142
2011-04-04,0.0036334028,0.008428241,0.0036334028,bull,0.0047948384
2011-04-05,0.0036962223,0.008521146,0.0036962223,bull,0.004824924
2011-04-06,0.003932002,0.008540877,0.003932002,bull,0.004608875
2011-04-07,0.0038690567,0.008570056,0.0038690567,bull,0.0047009997
2011-04-08,0.0038857562,0.008427705,0.0038857562,bull,0.0045419484
2011-04-11,0.0038740374,0.008476219,0.0038740374,bull,0.0046021817
2011-04-12,0.0038725783,0.008247071,0.0038725783,bull,0.004374493
2011-04-13,0.0038419259,0.008230722,0.0038419259,bull,0.0043887957
2011-04-14,0.003862166,0.007979225,0.003862166,bull,0.0041170595
2011-04-15,0.0038301465,0.007984954,0.0038301465,bull,0.0041548074
2011-04-18,0.003903572,0.007666707,0.003903572,bull,0.003763135
2011-04-19,0.004005927,0.0076549277,0.004005927,bull,0.0036490005
2011-04-20,0.0040468853,0.007341366,0.0040468853,bull,0.0032944805
2011-04-21,0.0040430157,0.0074316263,0.0040430157,bull,0.0033886107
2011-04-25,0.00409423,0.007169087,0.00409423,bull,0.003074857
2011-04-26,0.00413219,0.007188489,0.00413219,bull,0.0030562994
2011-04-27,0.004061865,0.0068425913,0.004061865,bull,0.0027807262
2011-04-28,0.003940362,0.0064915344,0.003940362,bull,0.0025511724
2011-04-29,0.0038419345,0.0058115586,0.0038419345,bull,0.001969624
2011-05-02,0.0036898851,0.0056196786,0.0036898851,bull,0.0019297935
2011-05-03,0.0036444913,0.0052636573,0.0036444913,bull,0.001619166
2011-05-04,0.0035716956,0.0049393578,0.0035716956,bull,0.0013676621
2011-05-05,0.003563832,0.0047708806,0.003563832,bull,0.0012070485
2011-05-06,0.0035069932,0.0045133717,0.0035069932,bull,0.0010063786
2011-05-09,0.0033567182,0.0041904137,0.0033567182,bull,0.0008336955
2011-05-10,0.0032018533,0.004140223,0.0032018533,bull,0.00093836966
2011-05-11,0.0031889358,0.004234835,0.0031889358,bull,0.0010458992
2011-05-12,0.0031463248,0.004453437,0.0031463248,bull,0.0013071122
2011-05-13,0.0030529401,0.004676653,0.0030529401,bull,0.001623713
2011-05-16,0.0030684783,0.005031086,0.0030684783,bull,0.0019626077
2011-05-17,0.0031000536,0.0054146317,0.0031000536,bull,0.002314578
2011-05-18,0.0029413449,0.005895245,0.0029413449,bull,0.0029539
2011-05-19,0.0028771511,0.0062604975,0.0028771511,bull,0.0033833464
2011-05-20,0.002931743,0.006670018,0.002931743,bull,0.0037382753
2011-05-23,0.0028841835,0.007127876,0.0028841835,bull,0.0042436924
2011-05-24,0.0026501003,0.0073663453,0.0026501003,bull,0.004716245
2011-05-25,0.0025222027,0.0075902343,0.0025222027,bull,0.0050680316
2011-05-26,0.0024146668,0.0077294833,0.0024146668,bull,0.0053148167
2011-05-27,0.002376203,0.007884174,0.002376203,bull,0.0055079707
2011-05-31,0.0023986092,0.007843603,0.0023986092,bull,0.005444994
2011-06-01,0.0024076018,0.008045209,0.0024076018,bull,0.0056376066
2011-06-02,0.0024339887,0.008059657,0.0024339887,bull,0.0056256684
2011-06-03,0.0025335948,0.008206821,0.0025335948,bull,0.005673226
2011-06-06,0.0025751917,0.008146858,0.0025751917,bull,0.005571666
2011-06-07,0.0026822614,0.008261304,0.0026822614,bull,0.005579043
2011-06-08,0.0029344768,0.008241037,0.0029344768,bull,0.00530656
2011-06-09,0.0030954662,0.008345108,0.0030954662,bull,0.0052496414
2011-06-10,0.0032664961,0.008299548,0.0032664961,bull,0.005033052
2011-06-13,0.0034014722,0.008288884,0.0034014722,bull,0.0048874114
2011-06-14,0.0033551021,0.007830753,0.0033551021,bull,0.004475651
2011-06-15,0.0033733798,0.0076669804,0.0033733798,bull,0.0042936006
2011-06-16,0.0034281106,0.007347491,0.0034281106,bull,0.0039193807
2011-06-17,0.0036141342,0.007319428,0.0036141342,bull,0.0037052939
2011-06-20,0.0037261504,0.007213985,0.0037261504,bull,0.0034878347
2011-06-21,0.0037748541,0.0072027943,0.0037748541,bull,0.0034279402
2011-06-22,0.0038143238,0.0070226863,0.0038143238,bull,0.0032083625
2011-06-23,0.0038799355,0.007023256,0.0038799355,bull,0.0031433203
2011-06-24,0.003964672,0.0067156143,0.003964672,bull,0.0027509425
2011-06-27,0.0038905432,0.0065972838,0.0038905432,bull,0.0027067405
2011-06-28,0.0038017076,0.0063315057,0.0038017076,bull,0.002529798
2011-06-29,0.0038115117,0.00622504,0.0038115117,bull,0.0024135285
2011-06-30,0.003878129,0.005967072,0.003878129,bull,0.0020889433
2011-07-01,0.0039333706,0.0059007253,0.0039333706,bull,0.0019673547
2011-07-05,0.003976232,0.0056544538,0.003976232,bull,0.0016782219
2011-07-06,0.0040837345,0.005655383,0.0040837345,bull,0.0015716488
2011-07-07,0.0042064507,0.005392582,0.0042064507,bull,0.0011861315
2011-07-08,0.0042670565,0.0053550936,0.0042670565,bull,0.0010880372
2011-07-11,0.0043001613,0.0050891973,0.0043001613,bull,0.00078903604
2011-07-12,0.0042928187,0.0048866444,0.0042928187,bull,0.0005938257
2011-07-13,0.0043271887,0.0046613384,0.0043271887,bull,0.0003341497
2011-07-14,0.004331462,0.0045694616,0.004331462,bull,0.00023799948
2011-07-15,0.0043546893,0.004381126,0.0043546893,bull,2.6436523e-05
2011-07-18,0.0043912763,0.004266111,0.004266111,bear,0.0001251651
2011-07-19,0.004370529,0.0039849007,0.0039849007,bear,0.00038562855
2011-07-20,0.0044254055,0.00403523,0.00403523,bear,0.00039017573
2011-07-21,0.004465324,0.0038932057,0.0038932057,bear,0.0005721182
2011-07-22,0.004502183,0.003929124,0.003929124,bear,0.0005730586
2011-07-25,0.0044459817,0.003920382,0.003920382,bear,0.0005255998
2011-07-26,0.0043841894,0.0039076135,0.0039076135,bear,0.00047657592
2011-07-27,0.0044921082,0.003975598,0.003975598,bear,0.0005165101
2011-07-28,0.0045563714,0.0040009334,0.0040009334,bear,0.000555438
2011-07-29,0.004614955,0.003995912,0.003995912,bear,0.00061904266
2011-08-01,0.004646091,0.0039497036,0.0039497036,bear,0.00069638714
2011-08-02,0.004763762,0.0040932754,0.0040932754,bear,0.0006704866
2011-08-03,0.005000637,0.00416114,0.00416114,bear,0.00083949696
2011-08-04,0.005505179,0.004519261,0.004519261,bear,0.0009859181
2011-08-05,0.0057862285,0.0046990216,0.0046990216,bear,0.0010872069
2011-08-08,0.006980036,0.005828583,0.005828583,bear,0.0011514528
2011-08-09,0.0073444974,0.0062602703,0.0062602703,bear,0.0010842271
2011-08-10,0.008047748,0.0070556486,0.0070556486,bear,0.0009920998
2011-08-11,0.008320487,0.007346601,0.007346601,bear,0.0009738859
2011-08-12,0.008671969,0.0078120413,0.0078120413,bear,0.00085992785
2011-08-15,0.008785372,0.007898935,0.007898935,bear,0.00088643655
2011-08-16,0.0088023115,0.008139911,0.008139911,bear,0.0006624004
2011-08-17,0.0087999385,0.008227576,0.008227576,bear,0.0005723629
2011-08-18,0.009169451,0.0087295165,0.0087295165,bear,0.00043993443
2011-08-19,0.009367952,0.008960582,0.008960582,bear,0.0004073698
2011-08-22,0.00972753,0.009139693,0.009139693,bear,0.00058783684
2011-08-23,0.00990454,0.0093556335,0.0093556335,bear,0.0005489066
2011-08-24,0.00995126,0.009310839,0.009310839,bear,0.0006404212
2011-08-25,0.010045317,0.009212132,0.009212132,bear,0.0008331854
2011-08-26,0.010038072,0.008920582,0.008920582,bear,0.0011174902
2011-08-29,0.010247063,0.0085078105,0.0085078105,bear,0.0017392524
2011-08-30,0.0102671,0.008359,0.008359,bear,0.0019081002
2011-08-31,0.010431574,0.007772234,0.007772234,bear,0.00265934
2011-09-01,0.0104648955,0.0078039127,0.0078039127,bear,0.0026609828
2011-09-02,0.010688403,0.006970168,0.006970168,bear,0.0037182346
2011-09-06,0.0107562225,0.007143287,0.007143287,bear,0.0036129355
2011-09-07,0.011052557,0.005792579,0.005792579,bear,0.005259978
2011-09-08,0.011036414,0.0062397635,0.0062397635,bear,0.0047966503
2011-09-09,0.011251151,0.004072783,0.004072783,bear,0.0071783676
2011-09-12,0.011418239,0.0054925918,0.0054925918,bear,0.0059256474
2011-09-13,0.011569288,0.003007224,0.003007224,bear,0.008562064
2011-09-14,0.011513176,0.0049580312,0.0049580312,bear,0.006555145
2011-09-15,0.011717217,0.0027863102,0.0027863102,bear,0.008930907
2011-09-16,0.011693794,0.0046976176,0.0046976176,bear,0.0069961767
2011-09-19,0.011881131,0.003003027,0.003003027,bear,0.008878103
2011-09-20,0.011869097,0.0047108014,0.0047108014,bear,0.0071582957
2011-09-21,0.012243317,0.0033156434,0.0033156434,bear,0.008927674
2011-09-22,0.012639856,0.00488143,0.00488143,bear,0.007758426
2011-09-23,0.012905702,0.0035514226,0.0035514226,bear,0.009354279
2011-09-26,0.01325578,0.004879755,0.004879755,bear,0.008376025
2011-09-27,0.0133464895,0.0036916237,0.0036916237,bear,0.009654866
2011-09-28,0.01352283,0.0047490736,0.0047490736,bear,0.008773756
2011-09-29,0.013872121,0.0037349802,0.0037349802,bear,0.010137141
2011-09-30,0.014003875,0.0045728004,0.0045728004,bear,0.009431074
2011-10-03,0.014433889,0.0037759538,0.0037759538,bear,0.0106579345
2011-10-04,0.014573706,0.0046848226,0.0046848226,bear,0.009888884
2011-10-05,0.014668789,0.0039055864,0.0039055864,bear,0.010763202
2011-10-06,0.014757749,0.0047488045,0.0047488045,bear,0.010008944
2011-10-07,0.014812734,0.0038805332,0.0038805332,bear,0.010932201
2011-10-10,0.014830517,0.0048373844,0.0048373844,bear,0.009993132
2011-10-11,0.0145644415,0.0039360654,0.0039360654,bear,0.010628376
2011-10-12,0.013983728,0.0047237137,0.0047237137,bear,0.009260015
2011-10-13,0.013895391,0.0040632705,0.0040632705,bear,0.00983212
2011-10-14,0.012853533,0.0041918363,0.0041918363,bear,0.008661697
2011-10-17,0.012417835,0.0034574582,0.0034574582,bear,0.008960377
2011-10-18,0.011761844,0.0038914536,0.0038914536,bear,0.007870391
2011-10-19,0.011432586,0.0037617898,0.0037617898,bear,0.0076707965
2011-10-20,0.011100077,0.0040688054,0.0040688054,bear,0.0070312717
2011-10-21,0.011005063,0.004176817,0.004176817,bear,0.0068282457
2011-10-24,0.010953098,0.0044832206,0.0044832206,bear,0.006469877
2011-10-25,0.010974193,0.0045078825,0.0045078825,bear,0.0064663105
2011-10-26,0.010394779,0.0043786485,0.0043786485,bear,0.0060161306
2011-10-27,0.010197651,0.0045701214,0.0045701214,bear,0.005627529
2011-10-28,0.009744095,0.0045619295,0.0045619295,bear,0.005182165
2011-10-31,0.0094252415,0.004540099,0.004540099,bear,0.0048851427
2011-11-01,0.009628366,0.00454948,0.00454948,bear,0.0050788857
2011-11-02,0.009341462,0.0045259492,0.0045259492,bear,0.0048155123
2011-11-03,0.009150697,0.004437074,0.004437074,bear,0.004713623
2011-11-04,0.008977558,0.004381915,0.004381915,bear,0.0045956434
2011-11-07,0.008932205,0.0042130104,0.0042130104,bear,0.0047191945
2011-11-08,0.008804595,0.0041364064,0.0041364064,bear,0.0046681887
2011-11-09,0.009068532,0.004188709,0.004188709,bear,0.004879823
2011-11-10,0.00899726,0.004254965,0.004254965,bear,0.0047422945
2011-11-11,0.008906712,0.0041377167,0.0041377167,bear,0.004768995
2011-11-14,0.008553188,0.004114152,0.004114152,bear,0.0044390364
2011-11-15,0.0086954255,0.0039025533,0.0039025533,bear,0.004792872
2011-11-16,0.008656326,0.003971358,0.003971358,bear,0.004684968
2011-11-17,0.008729295,0.0038069263,0.0038069263,bear,0.0049223686
2011-11-18,0.008746045,0.0039186943,0.0039186943,bear,0.0048273504
2011-11-21,0.008713746,0.0037995717,0.0037995717,bear,0.004914175
2011-11-22,0.008729553,0.003865994,0.003865994,bear,0.004863559
2011-11-23,0.008877274,0.003909139,0.003909139,bear,0.0049681347
2011-11-25,0.009120349,0.004398618,0.004398618,bear,0.004721731
2011-11-28,0.009294819,0.0045476565,0.0045476565,bear,0.0047471626
2011-11-29,0.009139619,0.0049771573,0.0049771573,bear,0.0041624615
2011-11-30,0.008830332,0.0049537974,0.0049537974,bear,0.0038765348
2011-12-01,0.008612216,0.005394088,0.005394088,bear,0.0032181283
2011-12-02,0.008309946,0.005390687,0.005390687,bear,0.0029192595
2011-12-05,0.008288842,0.0057939063,0.0057939063,bear,0.0024949354
2011-12-06,0.007993985,0.005740227,0.005740227,bear,0.0022537578
2011-12-07,0.007813945,0.006073215,0.006073215,bear,0.0017407304
2011-12-08,0.007558494,0.006037411,0.006037411,bear,0.0015210831
2011-12-09,0.007110185,0.0063489545,0.0063489545,bear,0.0007612305
2011-12-12,0.006863219,0.006278263,0.006278263,bear,0.00058495626
2011-12-13,0.0065626437,0.006206039,0.006206039,bear,0.0003566048
2011-12-14,0.0064019095,0.006283891,0.006283891,bear,0.000118018594
2011-12-15,0.0061455728,0.0062803905,0.0061455728,bull,0.00013481779
2011-12-16,0.0059388373,0.006230966,0.0059388373,bull,0.00029212888
2011-12-19,0.005897646,0.006152726,0.005897646,bull,0.00025507994
2011-12-20,0.0058026975,0.0062092356,0.0058026975,bull,0.00040653814
2011-12-21,0.0058396365,0.0059720543,0.0058396365,bull,0.00013241777
2011-12-22,0.0057379208,0.0059379363,0.0057379208,bull,0.0002000155
2011-12-23,0.005593089,0.005787035,0.005593089,bull,0.00019394606
2011-12-27,0.005583191,0.005873246,0.005583191,bull,0.0002900553
2011-12-28,0.0054380987,0.0055447724,0.0054380987,bull,0.00010667369
2011-12-29,0.0054381187,0.0056087025,0.0054381187,bull,0.00017058384
2011-12-30,0.005461268,0.005262789,0.005262789,bear,0.00019847928
2012-01-03,0.0053018876,0.005172049,0.005172049,bear,0.00012983847
2012-01-04,0.005296553,0.004964256,0.004964256,bear,0.00033229683
2012-01-05,0.005096966,0.004987893,0.004987893,bear,0.000109072775
2012-01-06,0.005030724,0.0046428856,0.0046428856,bear,0.00038783858
2012-01-09,0.0050430717,0.0045015276,0.0045015276,bear,0.00054154405
2012-01-10,0.0050554443,0.0044342326,0.0044342326,bear,0.0006212117
2012-01-11,0.004988057,0.0043609943,0.0043609943,bear,0.00062706275
2012-01-12,0.0047948444,0.004298451,0.004298451,bear,0.00049639354
2012-01-13,0.0048253112,0.0042562834,0.0042562834,bear,0.00056902785
2012-01-17,0.00478238,0.0040875995,0.0040875995,bear,0.0006947806
2012-01-18,0.0047485684,0.004103987,0.004103987,bear,0.0006445814
