Date,Close,High,Low,Open,Volume,log_return,log_return_Scaled
2010-04-30,1186.68994140625,1207.989990234375,1186.3199462890625,1206.77001953125,6048260000,-0.016787810139866296,0.5101072905492399
2010-05-03,1202.260009765625,1205.1300048828125,1188.5799560546875,1188.5799560546875,4938050000,0.01303525745326214,0.6473286703969413
2010-05-04,1173.5999755859375,1197.5,1168.1199951171875,1197.5,6594720000,-0.024127199957418213,0.4763374177868318
2010-05-05,1165.8699951171875,1175.949951171875,1158.1500244140625,1169.239990234375,6795940000,-0.006608341800780098,0.5569448832027617
2010-05-06,1128.1500244140625,1167.5799560546875,1065.7900390625,1164.3800048828125,10617810000,-0.032888440643963665,0.43602534953860783
2010-05-07,1110.8800048828125,1135.1300048828125,1094.1500244140625,1127.0400390625,9472910000,-0.015426646180907493,0.5163702544802314
2010-05-10,1159.72998046875,1163.8499755859375,1122.27001953125,1122.27001953125,6893700000,0.04303470414561544,0.7853616026879436
2010-05-11,1155.7900390625,1170.47998046875,1147.7099609375,1156.3900146484375,5842550000,-0.003403075918466228,0.5716928968259885
2010-05-12,1171.6700439453125,1172.8699951171875,1155.4300537109375,1155.4300537109375,5225460000,0.013645992401824483,0.6501387734187462
2010-05-13,1157.43994140625,1173.5699462890625,1156.1400146484375,1170.0400390625,4870640000,-0.01221949988922511,0.5311269202103355
2010-05-14,1135.6800537109375,1157.18994140625,1126.1400146484375,1157.18994140625,6126400000,-0.018978981387949807,0.5000253115172134
2010-05-17,1136.93994140625,1141.8800048828125,1114.9599609375,1136.52001953125,5922920000,0.0011087536210084368,0.5924526484213268
2010-05-18,1120.800048828125,1148.6600341796875,1117.199951171875,1138.780029296875,6170840000,-0.01429763178499772,0.5215650558798821
2010-05-19,1115.050048828125,1124.27001953125,1100.6600341796875,1119.5699462890625,6765800000,-0.005143468860015588,0.5636850310968563
2010-05-20,1071.5899658203125,1107.3399658203125,1071.5799560546875,1107.3399658203125,8328570000,-0.03975579583776626,0.4044273942761184
2010-05-21,1087.68994140625,1090.1600341796875,1055.9000244140625,1067.260009765625,5452130000,0.014912632585704338,0.6559668162000524
2010-05-24,1073.6500244140625,1089.949951171875,1072.699951171875,1084.780029296875,5224040000,-0.012992046323687721,0.5275722929942604
2010-05-25,1074.030029296875,1074.75,1040.780029296875,1067.4200439453125,7329580000,0.00035387476465256084,0.5889793129583152
2010-05-26,1067.949951171875,1090.75,1065.5899658203125,1075.510009765625,4521050000,-0.005677078693651669,0.561229794812286
2010-05-27,1103.06005859375,1103.52001953125,1074.27001953125,1074.27001953125,5698460000,0.032347311768677056,0.7361869587866168
2010-05-28,1089.4100341796875,1102.5899658203125,1084.780029296875,1102.5899658203125,4871210000,-0.012451892345405802,0.5300576400833422
2010-06-01,1070.7099609375,1094.77001953125,1069.8900146484375,1087.300048828125,5271480000,-0.017314353324598773,0.5076845692066828
2010-06-02,1098.3800048828125,1098.56005859375,1072.030029296875,1073.010009765625,5026360000,0.02551442810834267,0.704747613344301
2010-06-03,1102.8299560546875,1105.6700439453125,1091.81005859375,1098.8199462890625,4995970000,0.004043191983442443,0.605954535171032
2010-06-04,1064.8800048828125,1098.4300537109375,1060.5,1098.4300537109375,6180580000,-0.035017442089831104,0.426229425119116
2010-06-07,1050.469970703125,1071.3599853515625,1049.8599853515625,1065.8399658203125,5467560000,-0.013624466165715648,0.5246624138178428
2010-06-08,1062.0,1063.1500244140625,1042.1700439453125,1050.81005859375,6192750000,0.01091626764351899,0.6375788113434357
2010-06-09,1055.68994140625,1077.739990234375,1052.25,1062.75,5983200000,-0.005959396741888012,0.5599307979195643
2010-06-10,1086.8399658203125,1087.8499755859375,1058.77001953125,1058.77001953125,5144780000,0.02907984566617691,0.7211527505922201
2010-06-11,1091.5999755859375,1092.25,1077.1199951171875,1082.6500244140625,4059280000,0.00437011574261751,0.6074587710850242
2010-06-14,1089.6300048828125,1105.9100341796875,1089.030029296875,1095.0,4425830000,-0.0018062939317567235,0.5790399823277737
2010-06-15,1115.22998046875,1115.5899658203125,1091.2099609375,1091.2099609375,4644490000,0.02322245059850045,0.69420180629416
2010-06-16,1114.6099853515625,1118.739990234375,1107.1300048828125,1114.02001953125,5002600000,-0.0005560893540954269,0.5847924018836386
2010-06-17,1116.0400390625,1117.719970703125,1105.8699951171875,1115.97998046875,4557760000,0.001282185812389404,0.5932506416035168
2010-06-18,1117.510009765625,1121.010009765625,1113.9300537109375,1116.1600341796875,4555360000,0.0013162641384549061,0.5934074422046288
2010-06-21,1113.199951171875,1131.22998046875,1108.239990234375,1122.7900390625,4514360000,-0.003864297943398893,0.5695707300676637
2010-06-22,1095.31005859375,1118.5,1094.1800537109375,1113.9000244140625,4514380000,-0.01620122508698942,0.5128062754910957
2010-06-23,1092.0400390625,1099.6400146484375,1085.31005859375,1095.5699462890625,4526150000,-0.00298993926106872,0.5735938140276386
2010-06-24,1073.68994140625,1090.9300537109375,1071.5999755859375,1090.9300537109375,4814830000,-0.016946283204951274,0.5093781270387543
2010-06-25,1076.760009765625,1083.56005859375,1067.8900146484375,1075.0999755859375,5128840000,0.002855281931545411,0.6004887441035222
2010-06-28,1074.5699462890625,1082.5999755859375,1071.449951171875,1077.5,3896410000,-0.0020360096106544403,0.5779830185418531
2010-06-29,1041.239990234375,1071.0999755859375,1035.1800537109375,1071.0999755859375,6136700000,-0.03150823034220892,0.4423759491707676
2010-06-30,1030.7099609375,1048.0799560546875,1028.3299560546875,1040.56005859375,5067080000,-0.01016445397333528,0.5405825617317248
2010-07-01,1027.3699951171875,1033.5799560546875,1010.9099731445312,1031.0999755859375,6435770000,-0.0032457133092441124,0.5724169509262739
2010-07-02,1022.5800170898438,1032.949951171875,1015.9299926757812,1027.6500244140625,3968500000,-0.004673271754301508,0.5658484938407542
2010-07-06,1028.06005859375,1042.5,1018.3499755859375,1028.0899658203125,4691240000,0.005344725887457727,0.6119431303304614
2010-07-07,1060.27001953125,1060.8900146484375,1028.5400390625,1028.5400390625,4931220000,0.030850023008263838,0.7292976597870164
2010-07-08,1070.25,1071.25,1058.239990234375,1062.9200439453125,4548460000,0.00936865495165787,0.6304579627458243
2010-07-09,1077.9599609375,1078.1600341796875,1068.0999755859375,1070.5,3506570000,0.007178063766629461,0.6203786526898369
2010-07-12,1078.75,1080.780029296875,1070.449951171875,1077.22998046875,3426990000,0.0007326336059528174,0.5907220515505287
2010-07-13,1095.3399658203125,1099.4599609375,1080.6500244140625,1080.6500244140625,4640460000,0.015261822735573064,0.6575735038435881
2010-07-14,1095.1700439453125,1099.0799560546875,1087.6800537109375,1095.6099853515625,4521050000,-0.00015514366479341991,0.5866372262149453
2010-07-15,1096.47998046875,1098.6600341796875,1080.530029296875,1094.4599609375,4552470000,0.0011953885564136067,0.5928512715791288
2010-07-16,1064.8800048828125,1093.8499755859375,1063.3199462890625,1093.8499755859375,5297350000,-0.02924290970075012,0.45279910310178983
2010-07-19,1071.25,1074.699951171875,1061.1099853515625,1066.8499755859375,4089500000,0.005964069587908596,0.6147928437917095
2010-07-20,1083.47998046875,1083.93994140625,1056.8800048828125,1064.530029296875,4713280000,0.011351874168992774,0.6395831165112229
2010-07-21,1069.5899658203125,1088.9599609375,1065.25,1086.6700439453125,4747180000,-0.012902699582286207,0.5279833936666418
2010-07-22,1093.6700439453125,1097.5,1072.1400146484375,1072.1400146484375,4826900000,0.022263687822425646,0.6897903636862268
2010-07-23,1102.6600341796875,1103.72998046875,1087.8800048828125,1092.1700439453125,4524570000,0.00818642018434479,0.6250182846990225
2010-07-26,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000,0.01113790871672976,0.6385986223941243
2010-07-27,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000,-0.0010499083075197902,0.58252025070495
2010-07-28,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000,-0.006946032638280118,0.5553911059952703
2010-07-29,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000,-0.004167292220516642,0.5681765980702687
2010-07-30,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000,6.349719619899018e-05,0.5876432327413625
2010-08-02,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000,0.021783528781166763,0.6875810642577845
2010-08-03,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000,-0.004807894641330393,0.5652290693546749
2010-08-04,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000,0.006032878060028029,0.6151094441367262
2010-08-05,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000,-0.0012693298432147424,0.581510652151671
2010-08-06,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000,-0.0037109155663972966,0.5702764703926907
2010-08-09,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000,0.005468087107405527,0.6125107378298601
2010-08-10,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000,-0.005985281603927613,0.5598116969426058
2010-08-11,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000,-0.028583405997961563,0.4558336000672249
2010-08-12,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000,-0.005393266400071399,0.5625356670006921
2010-08-13,1079.25,1086.25,1079.0,1082.219970703125,3328890000,-0.004031690712189038,0.5688005253716449
2010-08-16,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000,0.00012045128871151444,0.5879052889211347
2010-08-17,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000,0.012118489601347648,0.6431104541035676
2010-08-18,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000,0.0014816804859392602,0.5941685530253146
2010-08-19,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000,-0.01708043585689712,0.5087608661901594
2010-08-20,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000,-0.003669753922919338,0.5704658626306691
2010-08-23,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000,-0.0040484907945532,0.5687232251249025
2010-08-24,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000,-0.014618768361991257,0.5200874478478775
2010-08-25,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000,0.003283944691638116,0.6024610997388223
2010-08-26,1047.219970703125,1061.449951171875,1045.4000244140625,1056.280029296875,3646710000,-0.007714466580892417,0.5518554011051615
2010-08-27,1064.5899658203125,1065.2099609375,1039.699951171875,1049.27001953125,4102460000,0.016450710403283032,0.6630437930999713
2010-08-30,1048.9200439453125,1064.4000244140625,1048.7900390625,1062.9000244140625,2917990000,-0.014828611113085734,0.5191219230316827
2010-08-31,1049.3299560546875,1055.1400146484375,1040.8800048828125,1046.8800048828125,4038770000,0.00039071808849260096,0.5891488358190913
2010-09-01,1080.2900390625,1081.300048828125,1049.719970703125,1049.719970703125,4396880000,0.029077736386750194,0.721143045412412
2010-09-02,1090.0999755859375,1090.0999755859375,1080.3900146484375,1080.6600341796875,3704210000,0.00903985298673457,0.6289450848642141
2010-09-03,1104.510009765625,1105.0999755859375,1093.6099853515625,1093.6099853515625,3534500000,0.013132393793160998,0.6477756124344314
2010-09-07,1091.8399658203125,1102.5999755859375,1091.1500244140625,1102.5999755859375,3107380000,-0.011537491412768315,0.5342649657489102
2010-09-08,1098.8699951171875,1103.260009765625,1092.3599853515625,1092.3599853515625,3224640000,0.0064180594909031665,0.6168817342363729
2010-09-09,1104.1800537109375,1110.27001953125,1101.1500244140625,1101.1500244140625,3387770000,0.0048206520589967215,0.609531770947027
2010-09-10,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000,0.004851545040690317,0.6096739151970231
2010-09-13,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000,0.01106912660314444,0.6382821433295364
2010-09-14,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000,-0.0007133739296067345,0.584068706830706
2010-09-15,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000,0.003534883802268771,0.6036157164096583
2010-09-16,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000,-0.0003644100558466401,0.5856743533365467
2010-09-17,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000,0.0008265141149324639,0.5911540129154274
2010-09-20,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000,0.015095287889557545,0.6568072466069168
2010-09-21,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000,-0.0025673131207138568,0.575538394073206
2010-09-22,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000,-0.004837172794451643,0.5650943552258165
2010-09-23,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000,-0.008366240177841381,0.5488564717682531
2010-09-24,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000,0.020972915547808245,0.6838512847487882
2010-09-27,1142.1600341796875,1149.9200439453125,1142.0,1148.6400146484375,3587860000,-0.005683553181933576,0.5612000045094246
2010-09-28,1147.699951171875,1150.0,1132.0899658203125,1142.31005859375,4025840000,0.004838660735848585,0.6096146321577033
2010-09-29,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000,-0.002591112883144724,0.5754288870202975
2010-09-30,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000,-0.00308848670645526,0.5731403792361243
2010-10-01,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000,0.004406714359894576,0.6076271680062194
2010-10-04,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000,-0.008067386519721716,0.5502315520215387
2010-10-05,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000,0.02064672250716406,0.6823504110041898
2010-10-06,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000,-0.0006722304595956211,0.5842580154492449
2010-10-07,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000,-0.0016478755817934904,0.5797688940839928
2010-10-08,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000,0.006103613171284074,0.615434909300225
2010-10-11,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,0.00014582627318711122,0.5880220438583148
2010-10-12,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000,0.0038114836641496563,0.604888402882787
2010-10-13,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000,0.007095785561559261,0.6200000756438685
2010-10-14,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000,-0.003648032184403023,0.5705658083160884
2010-10-15,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000,0.002025432873275127,0.5966704570515422
2010-10-18,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000,0.007217634690706231,0.6205607257373766
2010-10-19,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000,-0.016004644029054833,0.5137107808354058
2010-10-20,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000,0.010469082613678416,0.6355212313627601
2010-10-21,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000,0.0017723369527991779,0.595505916504763
2010-10-22,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000,0.0023864087842906394,0.5983313731342574
2010-10-25,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000,0.00214467014688162,0.5972190895207699
2010-10-26,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000,1.6885142218022246e-05,0.5874287621693857
2010-10-27,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000,-0.0026942096392165637,0.5749545200195917
2010-10-28,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000,0.0011242172367564925,0.5925237993411226
2010-10-29,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000,-0.00043938381356833266,0.5853293853866599
2010-11-01,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000,0.0009460857172530168,0.5917041836921185
2010-11-02,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000,0.007729336064693736,0.622915157198502
2010-11-03,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000,0.003671306443685746,0.6042434218943221
2010-11-04,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000,0.019099304409664532,0.6752304577707701
2010-11-05,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000,0.003915079053611362,0.6053650641867727
2010-11-08,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000,-0.0021232098228606586,0.577581794442267
2010-11-09,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000,-0.008084894540661062,0.5501509944201385
2010-11-10,1218.7099609375,1218.75,1204.3299560546875,1213.1400146484375,4561300000,0.004366533579725262,0.6074422888994349
2010-11-11,1213.5400390625,1215.449951171875,1204.489990234375,1213.0400390625,3931120000,-0.004251149890857143,0.5677907536161727
